Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Suvaroa,3,0.6,Name/epithet requiring verification,proper_noun,"the worlds, by means of your blessings and favour. 4S. Those who take their bath in the waters of Su...",Part 4,Page 227,1.7999999999999998,S
Susruta,3,0.6,Name/epithet requiring verification,proper_noun,"rita, Mrk~4u, the highly irate Durvasas, Jilapida, Sakti, Kiinkvarya, Nadanta, Devadatta, Nyaftku, S...",Part 3,Page 111,1.7999999999999998,S
Skandn,3,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,"1202 Skandn Purii.r:,fl All the castes will be reduced mto one c,tstc. All will become barbarians, e...",Part 18,Page 431,1.7999999999999998,S
Slant,3,0.6,Name/epithet requiring verification,divine_relation,"556 Slant.la Pu -"""""" 5. He had two sons having all (good) features. Of them, 0 Brihma9as, the first ...",Part 16,Page 367,1.7999999999999998,S
Slit,3,0.6,Name/epithet requiring verification,proper_noun,and dash him against the rocky ground. Place your foot on his neck and pluck out his eyes. 59. Slit ...,Part 10,Page 80,1.7999999999999998,S
Slla,3,0.6,Name/epithet requiring verification,proper_noun,"amom, gum-resin, HaritakJ ( Tennina/ia chebula?), K0'8 (a kind of sandal, MW 1089), exudation of a S...",Part 6,Page 238,1.7999999999999998,S
SlumdaPu,3,0.6,Name/epithet requiring verification,proper_noun,"146 SlumdaPu,,lfa 9. Jalandhara1 who was guilty of an offence, was pierced and tom asunder by you by...",Part 3,Page 150,1.7999999999999998,S
Slumtla,3,0.6,Name/epithet requiring verification,sacred_place,"510 Slumtla n.. - cvff.ltlO bosom-born son Simba: Wfo get the cure from leprosy, go to the city of V...",Part 10,Page 514,1.7999999999999998,S
Smaiina,3,0.6,Name/epithet requiring verification,proper_noun,"s 1. In w 50-34, Sanatkumira explains how the term• 'I.tetra', •Pi1ha', •Opra'. 'Guhya', 'Vana•, 'Sm...",Part 12,Page 13,1.7999999999999998,S
Somaka,3,0.6,Name/epithet requiring verification,sacred_place,"Sivayogins 109 Slave, person who transgresses the bounds of decency shall become a 115 Soma 34 Somak...",Part 3,Page 200,1.7999999999999998,S
Southerner,3,0.6,Name/epithet requiring verification,proper_noun,merit which • Ramanatha and Rame(vdrd arc the two names ot the ~ame Lrnga installed by Rima. The Sou...,Part 8,Page 289,1.7999999999999998,S
Srav,3,0.6,Name/epithet requiring verification,proper_noun,"Those I. Ardhodaytr. When in the month of Paq,a or Mlgha !here is Amlvlsyl (new- moon day) wilh.,.Sr...",Part 5,Page 196,1.7999999999999998,S
Srfmadbhlgavata,3,0.6,Name/epithet requiring verification,proper_noun,"o it, I am won over by them (easily). 59. 0 righteous one, men who listen devoutly to the g.reat Srf...",Part 6,Page 278,1.7999999999999998,S
Srii,3,0.6,Name/epithet requiring verification,proper_noun,"the four Yugadi (i.e. anniversary of the beginning of the Yugas) days, the _devotee should perform S...",Part 5,Page 214,1.7999999999999998,S
Srilddha,3,0.6,Name/epithet requiring verification,proper_noun,are on a par with the same acts (performed) in Gayi. The Pitrs in heaven praise the Tarpa1_1a and Sr...,Part 9,Page 162,1.7999999999999998,S
Srim,3,0.6,Name/epithet requiring verification,proper_noun,"nada 38 S~uaila 13 S~uaila, circumambulation of 186 Sn38 Srihitake§vara 105 • Srikotiki 103 Srim~adh...",Part 3,Page 200,1.7999999999999998,S
Srimadhava,3,0.6,Name/epithet requiring verification,proper_noun,"Kaplladhara 126 Sraril.smi 2fi3 Srestha 203 Srikar;itha 195, 250, 422 Srikunda Tirrh.a 209 Srimadhav...",Part 11,Page 480,1.7999999999999998,S
Sriphala,3,0.6,Name/epithet requiring verification,proper_noun,"174 Skanda Pura,a (Clove tree), Lwiga (a kind of citron), Lavali, Priyaligu, Tilaka, Vibhita, Sripha...",Part 4,Page 183,1.7999999999999998,S
Srisa,3,0.6,Name/epithet requiring verification,proper_noun,"Sridhara to be remembered in Sriva1,1a 426 Srika1,1\ha 82 Sripati 171,553,559,561,562,563,564 Srisa ...",Part 15,Page 344,1.7999999999999998,S
Srivar,3,0.6,Name/epithet requiring verification,proper_noun,"i~akha is said to be very great, particularly on the fifth day in the bright half of the month of Sr...",Part 7,Page 167,1.7999999999999998,S
Srivardhana,3,0.6,Name/epithet requiring verification,divine_relation,y you. It was mere childiness. It is my command that doing a favour to him is now due.' 171. Then Sr...,Part 16,Page 131,1.7999999999999998,S
Srngavan,3,0.6,Name/epithet requiring verification,proper_noun,wn as Nabhikha))~a. 56. The sub-continents Nabhi and Kuru have the shapes of bows and Himavan and Sr...,Part 2,Page 312,1.7999999999999998,S
Srut,3,0.6,Name/epithet requiring verification,proper_noun,"s (spirits) etc. Hence merely on account of a miracle, one shall not abandon the eter- nal path of S...",Part 2,Page 348,1.7999999999999998,S
Srutakirti,3,0.6,Name/epithet requiring verification,proper_noun,"long as four- teen lndras reign. Thus everything has been recounted to you, 0 highly intelligent Sru...",Part 7,Page 146,1.7999999999999998,S
Siddhia,3,0.6,Name/epithet requiring verification,proper_noun,. These function in the region of Brahma. It is a secret that has been spoken to you. 115. These Sid...,Part 2,Page 507,1.7999999999999998,S
Siidhakas,3,0.6,Name/epithet requiring verification,proper_noun,ade (lead- ing to) Patala by the Sakti of Guha. 0 Suras. crores of men will attain Sakti here. The S...,Part 2,Page 305,1.7999999999999998,S
Sidhyi,3,0.6,Name/epithet requiring verification,proper_noun,"d colours) 29 Sabilaka 354 Sad 116 Sacrifice, defects in performing 419 Sadi 259 Sadhaka 464 Sidhyi ...",Part 2,Page 596,1.7999999999999998,S
Siigara,3,0.6,Name/epithet requiring verification,proper_noun,"descendant of Bharata, I will kill (the demon) named Durgama in this holy spot to the east of Mahi-S...",Part 2,Page 565,1.7999999999999998,S
Siistra,3,0.6,Name/epithet requiring verification,divine_relation,2-53. After hearing the words of the beloved wife and after going through the treatises on Dharma Si...,Part 2,Page 85,1.7999999999999998,S
Sika,3,0.6,Name/epithet requiring verification,proper_noun,"committed by me, 0 Sikalya, tell that to me. When this was said by Kasyapa, the great sage named Sik...",Part 4,Page 83,1.7999999999999998,S
Siidrakesvara,3,0.6,Name/epithet requiring verification,proper_noun,"a with a horse's face 323 Success m argument I 62 Sudarsana 179, 904 Sudat1 J 102 Suddhaka 502 Siidr...",Part 18,Page 482,1.7999999999999998,S
Simavinayaka,3,0.6,Name/epithet requiring verification,proper_noun,".t Lui.ga 421 Siddhivinayaka 53, 208, 415 Siddhya~Jakesvara 180 S1khi Candi 210 Siladesa 416 Simavin...",Part 11,Page 479,1.7999999999999998,S
Sintika,3,0.6,Name/epithet requiring verification,proper_noun,"e recited the Yajurveda Mantra beginning with dyim tiimiilikhya etc., and poured the holy water of S...",Part 17,Page 130,1.7999999999999998,S
Sirupya,3,0.6,Name/epithet requiring verification,proper_noun,"rtha, 154, 15,. 1.58 Santanu, 33 Siraksetra, 360 Sarasva1i, 123, 347 Sarasvati and Giyaui, 265 Sirup...",Part 8,Page 384,1.7999999999999998,S
Sisupala,3,0.6,Name/epithet requiring verification,divine_relation,aughter 524 sin of spit.ting inlo water 300 sins 536 sins committed in childhood !IOO Sipra 88 Sisup...,Part 15,Page 343,1.7999999999999998,S
Sisupila,3,0.6,Name/epithet requiring verification,divine_relation,"as son of the saintly king Damagho,a. His manliness was well-known. He was born of Srutairava as Sis...",Part 19,Page 132,1.7999999999999998,S
Sitikur,3,0.6,Name/epithet requiring verification,proper_noun,Then he should go to Kapitirtha and perform the rite of ablution there. Then he should proceed to Si...,Part 8,Page 357,1.7999999999999998,S
Sivak,3,0.6,Name/epithet requiring verification,proper_noun,"The sages said: 1-4. 0 Siitaja, mention in detail all the Gotras of those BrahmatJas by whom the Siv...",Part 17,Page 37,1.7999999999999998,S
Silvas,3,0.6,Name/epithet requiring verification,proper_noun,"king of Vidarbha fought a terrible battle, but ultimately he was killed in the battlefield by the Si...",Part 9,Page 292,1.7999999999999998,S
Sivarava,3,0.6,Name/epithet requiring verification,proper_noun,"na, Gajakan)a, Kokilakhya, Gajanana, I (i.e. Skanda), Na1gameya, Vikatasya, Anahasaka, SirapatJi, Si...",Part 11,Page 348,1.7999999999999998,S
Sivarr,3,0.6,Name/epithet requiring verification,proper_noun,"and Prayiga 209 Saubhigya-Vidhina-Sundari 46 Sauca 579 Saumyiyana 210 Sauri 214 Savarl)i 168 Sivarr,...",Part 10,Page 545,1.7999999999999998,S
Sivitra,3,0.6,Name/epithet requiring verification,proper_noun,"irty days in a month of Brahma are named as foUows: Bhavodbhava, Tapobhavya, itu, Vahni, Varihaka, S...",Part 2,Page 327,1.7999999999999998,S
Sivas,3,0.6,Name/epithet requiring verification,proper_noun,"iyu-Saftjayantl in Mbh, Sabha 10 is modern SanjAn in Thane District of Maharashtra. 8. Siva de.ta-Si...",Part 2,Page 336,1.7999999999999998,S
SkandaPuf,3,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,"'Jf,2 SkandaPuf'QIJLl Then the excellent gem, the Jotus-hued ruby called Kaustubha, emerged. 13. The...",Part 7,Page 273,1.7999999999999998,S
SkandaPural,3,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,272 SkandaPural}Q Salcalya said: I shall tell you the means of dispelling this sin. That must be car...,Part 8,Page 283,1.7999999999999998,S
SkandaPurlpa,3,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,52 SkandaPurlpa 24. Whatever meritorious rite is performed in the month of Klrttika with Vi~i;au in ...,Part 6,Page 63,1.7999999999999998,S
Skaada,3,0.6,Name/epithet requiring verification,proper_noun,"180 CHAP1'BR THIRTYTWO , 11,e Efficacy of Bhl1m11pallcak11 Vrata Vl/akhilyu said: Skaada~ I . On the...",Part 6,Page 191,1.7999999999999998,S
Skandhas,3,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_relation,"1 Well, digging a 229 Wife, man without his 26 Wife, husha11d of a vicious 30 S97 Winds, seven Skand...",Part 2,Page 603,1.7999999999999998,S
Suiili,3,0.6,Name/epithet requiring verification,sacred_place,began to proceed to the excel- lent Kri~acala mentally. (At the outset) he went to the city named Su...,Part 4,Page 124,1.7999999999999998,S
Sukan,3,0.6,Name/epithet requiring verification,proper_noun,"ness, 158 Suka, 128,130,131,146 Sukak,etra, 360 Suk~Jha. 55 Siikaramukha, 187 Sukan,a, 55, 64 Sukan,...",Part 8,Page 385,1.7999999999999998,S
Sukrti,3,0.6,Name/epithet requiring verification,proper_noun,"84 86. The great king Sunanda (Sukrti) became wonder-struck. In accordance with the injunctions, he ...",Part 6,Page 95,1.7999999999999998,S
Suleivara,3,0.6,Name/epithet requiring verification,proper_noun,"Index Suleivara 567 Suleivara Tirtha 566 SOleivari 567, 571, 572 Suritbha 92, 111, I 35 Sumeru 66 Su...",Part 15,Page 345,1.7999999999999998,S
Sumukha,3,0.6,Name/epithet requiring verification,proper_noun,"25. By visiting Sumukhesa, a great Linga, that faces west and that was adored by the Gar:ia named Su...",Part 11,Page 46,1.7999999999999998,S
Sunetra,3,0.6,Name/epithet requiring verification,proper_noun,"ugriva, 96 Suka and Sirat,1a, 159 Sukefi, 18 Sukhavisa. 214 Sukhavisaka, 215 Suklatirtha, 184 Sunetr...",Part 9,Page 418,1.7999999999999998,S
SkandaPurm,3,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,"260 SkandaPurm,tl Visvamitra said: 49-55. I am desirous of controlling anger. Yet you make me furiou...",Part 8,Page 271,1.7999999999999998,S
Surabhis,3,0.6,Name/epithet requiring verification,proper_noun,ir of water. lsvara said: 9. Sarasvati who was distressed due to the· curse of the (celestial) Surab...,Part 19,Page 212,1.7999999999999998,S
Svadh,3,0.6,Name/epithet requiring verification,proper_noun,n<;f.t 529 Sutaprada Tirtha 529 Sutrama 26 SfHraka 1042 Suvarna 435 Suvel.t 1196 Suvakya 983 Svadh1s...,Part 18,Page 482,1.7999999999999998,S
Svarbhinu,3,0.6,Name/epithet requiring verification,proper_noun,116 Svahhojana 316 Svadhi 124 Svadhima 307 Svidhyaya 494 Svihi 243 Sval) 313 Svamiyitri 292 Svarbhin...,Part 2,Page 600,1.7999999999999998,S
Svarita,3,0.6,Name/epithet requiring verification,proper_noun,"ti) (was offered with Mantras) uttered in a promiscuous accentuation (of the Udatta, Anudatta and Sv...",Part 20,Page 360,1.7999999999999998,S
SvedaJas,3,0.6,Name/epithet requiring verification,proper_noun,", 18 S iiryodha, 48 Susaumya, 30 Suvan,i, 169, 184 Suvasini, 121 Suvela, 159 Svayambhuva, 28 SvedaJa...",Part 9,Page 418,1.7999999999999998,S
Svii,3,0.6,Name/epithet requiring verification,proper_noun,ho abides by religious duties during the day meets death at night. In the entire world there is no S...,Part 20,Page 388,1.7999999999999998,S
Sviroci,3,0.6,Name/epithet requiring verification,proper_noun,"s of bounds of Dharma, 0 Brihmai,a. 22-24. The first Manu is Sviyambhuva, then (the next Manu is) Sv...",Part 7,Page 328,1.7999999999999998,S
Sviyambhuva,3,0.6,Name/epithet requiring verification,proper_noun,"329 Supratika, 267 Suri, three kmds of, 240 Svadharma, 293, 294 Svarlokca, 313 Sva.'lhka, 342 Sviyam...",Part 7,Page 375,1.7999999999999998,S
