Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Sriiddha,11,0.8,Name/epithet requiring verification,divine_relation,in the abode of Rudra. 15• l 6. If any sinless person worships Stambhesvara after performing the Sri...,Part 2,Page 301,8.8,S
Srisomesa,11,0.8,Name/epithet requiring verification,divine_epithet,. He came to the excellent Prabhasika ~etra from Bhrgu Kalpa (modern Broach) with a desire to see Sr...,Part 20,Page 195,8.8,S
SIDS,12,0.7,Name/epithet requiring verification,divine_epithet,"are the holy ones who reside in Dharmirai:iya in Kali age."" 0 Lord Rama, it is destructive of all SI...",Part 9,Page 175,8.399999999999999,S
Siri,10,0.8,Name/epithet requiring verification,divine_epithet,"t beginningless period of time. 0 daughter of the Lord of the Mountains, with limbs as soft as the S...",Part 3,Page 176,8.0,S
Sarhjiia,10,0.8,Name/epithet requiring verification,divine_epithet,"Vyasa said: 81-83. In order to reduce the severity of the refulgence of her lord, 0 eminent king, Sa...",Part 9,Page 102,8.0,Sa
Sarhvarta,10,0.8,Name/epithet requiring verification,divine_epithet,"t as well as Asal, Agastya of great splendour, the powerful Markai:i<Jeya, Jamadagni, Bharadvaja, Sa...",Part 9,Page 12,8.0,Sa
Sknnda,10,0.8,Name/epithet requiring verification,divine_epithet,"ee-eyed Lord, the abode of joys, the mine of bliss saw Ka~i which is far better than even heaven. Sk...",Part 11,Page 139,8.0,S
Skand,10,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,"ii.57.1-4 CHAPTER FIFTYSEVEN Manijf''itation of l_)hur_uJ,hi Vznayaka and Fi,ftylix1 Vinayaka.'i Ska...",Part 11,Page 56,8.0,S
Sept,10,0.8,Name/epithet requiring verification,proper_noun,ng the water and taking bath there on the fourteenth day in the dark half of the month of A§vina (Se...,Part 9,Page 139,8.0,Se
Svasti,10,0.8,Name/epithet requiring verification,divine_epithet,ural)Q 16. The divine Dundubhi drums were sounded then in the presence of the Lord. Reciting the Sva...,Part 4,Page 55,8.0,S
Sundari,10,0.8,Name/epithet requiring verification,divine_epithet,"74 104. They were Dundubhi, Satyavati, Antavati (Anavam1) and Sundari. These four attendants followe...",Part 3,Page 78,8.0,S
Sumitra,10,0.8,Name/epithet requiring verification,divine_epithet,"ell me, what work I shall carry out. 0 Lord, say why you came all of a sudden. Why did the son of Su...",Part 16,Page 410,8.0,S
Sridhara,10,0.8,Name/epithet requiring verification,divine_epithet,"ins. Repeated obeisance to the Lord seated on Garuda, and to Govinda. 14. Obeisance, obeisance to Sr...",Part 7,Page 176,8.0,S
Someivara,10,0.8,Name/epithet requiring verification,divine_epithet,d and excellent Tirtha in the mortal world well-known as Prabhisa extends to twelve Yojanas. Lord So...,Part 20,Page 54,8.0,S
Somaloka,10,0.8,Name/epithet requiring verification,divine_epithet,"antra 615 Sodasi 79 . . solar disc 578 solar zone 301 Soma 114, 115, 374, 620 Soma juice 339 Somalok...",Part 15,Page 344,8.0,S
Sever,10,0.8,Name/epithet requiring verification,divine_epithet,way my thirst for worldly things. Grant me Lak~mi (fortune) quickly who resides in your own heart. S...,Part 15,Page 189,8.0,Se
Sasin,10,0.8,Name/epithet requiring verification,divine_epithet,"ce with only fallen leaves and water constituting his diet. Due to the great- ness of that Liriga, S...",Part 19,Page 328,8.0,Sa
Sevt,10,0.8,Name/epithet requiring verification,divine_epithet,"ful followers of mine c·ame then·; they wen· six-facc .. d, Knm.iras and peacoc k-vehicled. 101. Sev...",Part 11,Page 138,8.0,Se
Sflta,10,0.8,Name/epithet requiring verification,divine_epithet,"been mentioned, cause wonder unto me as well. My mind yearns (and is very eager) to bless them. Sflt...",Part 20,Page 31,8.0,S
Siila,10,0.8,Name/epithet requiring verification,divine_epithet,"down to by all the Devas! 27. 0 subduer of big Mahi~a, 0 goddess armed with GhaTJ,,ii (hell) and Sii...",Part 19,Page 303,8.0,S
Sindhudvipa,10,0.8,Name/epithet requiring verification,divine_epithet,"The jackal and the monkey said: 33-36. 0 holy lord conversant with all pious rites, 0 great sage Sin...",Part 8,Page 228,8.0,S
Sini,10,0.8,Name/epithet requiring verification,divine_epithet,e worlds with his refulgence. He was endowed with excessive brilliance. 129. Nine goddesses vii Sini...,Part 19,Page 158,8.0,S
Sarilbaditya,10,0.8,Name/epithet requiring verification,divine_epithet,Sun. CHAPTER THREE HUNDRED SEVEN Greatness of Aparanarayal}a isvara said: 1-4. To the east of Sarilb...,Part 20,Page 319,8.0,Sa
Saritbhu,10,0.8,Name/epithet requiring verification,proper_noun,en performed by me formerly? What has been given as religious gift by me? What special worship of Sa...,Part 9,Page 373,8.0,Sa
Samans,10,0.8,Name/epithet requiring verification,divine_epithet,"the personified form of ~s. Obei- ~ance to thee, 0 Lord, who have penetrated the splendour of the Sa...",Part 20,Page 315,8.0,Sa
Salya,10,0.8,Name/epithet requiring verification,proper_noun,"e conclusion in the sacred scriptures. 1. Mbh, Adi 189.23-29 mention only a wrestling duel between S...",Part 2,Page 559,8.0,Sa
Sabda,10,0.8,Name/epithet requiring verification,divine_epithet,m of very splendid perfect knowledge devoid of impurities. Obeisance to you having the appellation S...,Part 5,Page 116,8.0,Sa
Sabaras,10,0.8,Name/epithet requiring verification,divine_epithet,Sabara Dipaka. 2 29-30. It is on the western side of the Lord and is encircled by the abodes of Saba...,Part 5,Page 42,8.0,Sa
Saturdays,10,0.8,Name/epithet requiring verification,proper_noun,ould be per- formed at the root of Agvattha. . 48. The worship of Agvattha should be conducted on Sa...,Part 6,Page 74,8.0,Sa
Satisvara,10,0.8,Name/epithet requiring verification,proper_noun,that will be realized by him by adoring Satis-vara. There is no doubt about it. After worshipping Sa...,Part 11,Page 395,8.0,Sa
Satadru,10,0.8,Name/epithet requiring verification,divine_epithet,"Sarasvati, Reva, Yamuna. Tapati (Tapti in north Maharashtra), Candrabhaga (Chinab), Vipasa (Bias), S...",Part 7,Page 277,8.0,Sa
Samhita,10,0.8,Name/epithet requiring verification,divine_epithet,rahman. Hence he possesses contradictory quahties. Since the days of the Rudridbyiya in Taittiriya S...,Part 9,Page 34,8.0,Sa
Caturyugas,10,0.8,Name/epithet requiring verification,divine_epithet,"yday (of God Brahmi). 20. 0 sage, the day of the Creator of the universe consits of one thousand Cat...",Part 7,Page 328,8.0,Cha
Candrahari,10,0.8,Name/epithet requiring verification,divine_epithet,"sima Krfl)a. 140 Agastya. 142. 143. 144 Agnihocra. 184 Amrt,aku948. 216 annual festival of Lord Cand...",Part 7,Page 367,8.0,Cha
Cancer,10,0.8,Name/epithet requiring verification,divine_epithet,"y in the bright half of the month of A~iC:,ha, on the day of the transit of the Sun to the Zodiac Ca...",Part 5,Page 221,8.0,Cha
Cage,10,0.8,Name/epithet requiring verification,proper_noun,a at the end of worship. 22. Thus the devotee should pe-.10101 this Vnta (named) Milltipailjara ('Ca...,Part 5,Page 256,8.0,Cha
Sanitana,10,0.8,Name/epithet requiring verification,divine_epithet,", four-faced Lord Brahma was present in his assembly. Savitri and Sarasvati graced the sides. Sage S...",Part 8,Page 43,8.0,Sa
Sanatana,10,0.8,Name/epithet requiring verification,divine_epithet,"rship that very Lord. 29-30. Sana, Sanatsujita, Sanaka, Sanandana, Sanatkumira, Kapila, Arur:ai, San...",Part 7,Page 244,8.0,Sa
Samsara,10,0.8,Name/epithet requiring verification,divine_epithet,"nly one capable of protecting from the great fear arising from Kala, Maya, Yama (god of Death) and S...",Part 7,Page 357,8.0,Sa
Sadyojata,8,1.0,Name/epithet requiring verification,proper_noun,"ever ex- perienced violence. 1. The Paftca-Brabrnaos are the five •races• (aapecta) or Siva, viz. Sa...",Part 3,Page 164,8.0,Sa
Srlddha,13,0.6,Name/epithet requiring verification,proper_noun,"and Note& 1189, I 190). 3. V""L 39-136 describe the imponance and efficacy of perf ormin1 Mahilaya Sr...",Part 8,Page 240,7.8,S
Sima,13,0.6,Name/epithet requiring verification,proper_noun,"lligent boy easily learned ~gveda in his eighth year, all the Yajur Mantras in the ninth year, and S...",Part 9,Page 386,7.8,S
Svimitirtha,13,0.6,Name/epithet requiring verification,proper_noun,fter bowing down to Veilkatesa. A Tirtha well-known as Viyadgailga shines on the northern side of Sv...,Part 4,Page 233,7.8,S
SIXTYONE,11,0.7,Name/epithet requiring verification,divine_epithet,"at that place, shall never be affected by miseries and poverty in Sarhsira. CHAPTER THREE HUNDRED SI...",Part 20,Page 402,7.699999999999999,S
SIXTYFIVE,11,0.7,Name/epithet requiring verification,divine_epithet,ved of terrible sins and attains the auspicious order (protection) of Siva. CHAPTER THREE HUNDRED SI...,Part 20,Page 403,7.699999999999999,S
Sila,9,0.8,Name/epithet requiring verification,divine_epithet,"ground like a log of wood, 0 Brahmar.ias. With palms joined in reverence he eulogized the Lord of Si...",Part 8,Page 316,7.2,S
Siitras,9,0.8,Name/epithet requiring verification,divine_epithet,"Theni O Brihm~as, he held the Soma above the head in the manner it has been enjoined in the Grhya Si...",Part 17,Page 349,7.2,S
Cacii,9,0.8,Name/epithet requiring verification,divine_epithet,"the Gotra of the Brahmar:ias is Kusa; Visvimitra, Devarita and Audala (are the Pravaras). Goddess Ca...",Part 9,Page 239,7.2,Cha
Sankalpa,9,0.8,Name/epithet requiring verification,proper_noun,proclaim the time (tithi etc.) and place (of worship). 2 After taking the solemn vow (the formal San...,Part 7,Page 344,7.2,Sa
Suvarr,9,0.8,Name/epithet requiring verification,sacred_place,radviija said: I. Like Kilindi that joins Ganga the auspicious and sacred river named Kalya joins Su...,Part 4,Page 207,7.2,S
Sandhyas,9,0.8,Name/epithet requiring verification,proper_noun,u. He used to take the holy bath early in the morning. With a delighted mind he bowed down to the Sa...,Part 8,Page 99,7.2,Sa
Svapnesvara,9,0.8,Name/epithet requiring verification,divine_epithet,"(Fare-god) and others attained the greatest good. 64. Thus, 0 goddess, the sin-destroying power of S...",Part 13,Page 310,7.2,S
Sukresa,9,0.8,Name/epithet requiring verification,proper_noun,.llt for crossing the on·an of Sarilsar.t). 230. Alarkesa stationed in the eastern dire<-tion of Suk...,Part 11,Page 440,7.2,S
Sutras,9,0.8,Name/epithet requiring verification,divine_epithet,:hing the abode of the god of Death. Verily it has been stated thus by the compiler of the Grhya (Su...,Part 2,Page 114,7.2,S
Supar,9,0.8,Name/epithet requiring verification,divine_relation,ot came to be known by the name 'Supar9eli.' 5. A man should worship her after taking a bath in Supa...,Part 20,Page 393,7.2,S
Suresvara,9,0.8,Name/epithet requiring verification,divine_epithet,"stay on the earth beyond the five nights. 6. Formerly in the Brhatkalpa there was Jayatsena, a Sures...",Part 18,Page 110,7.2,S
Candresa,9,0.8,Name/epithet requiring verification,divine_epithet,"s a lake created there by the Moon-god, 0 goddess. It is sixteen Dhanus in extent (east-west) from C...",Part 20,Page 382,7.2,Cha
Candrasena,9,0.8,Name/epithet requiring verification,sacred_place,named Candrasena who ap- peared like a second lndra in the form of a man. 13. The excellent king Can...,Part 9,Page 285,7.2,Cha
Svayarilbhuva,9,0.8,Name/epithet requiring verification,divine_epithet,"Yogins and that is immanent in everyone's heart, has a Linga established for it and it is called Sva...",Part 9,Page 37,7.2,S
Sakha,9,0.8,Name/epithet requiring verification,divine_epithet,en armour and other equipments. He held a Sakti. He had divine ear-rings. He became well-known as Sa...,Part 2,Page 256,7.2,Sa
Sivan,9,0.8,Name/epithet requiring verification,proper_noun,"llana, 225 R,iloka, 318 Rudra, 313, 3 I 8 363 Rudra m his half-man-half-woman form, 331 Rudra-Sivan;...",Part 7,Page 374,7.2,S
Sadhakas,9,0.8,Name/epithet requiring verification,divine_epithet,y them. The great goddess Sjddhambika who is present here is the bestower of Siddhi on the leading S...,Part 2,Page 305,7.2,Sa
Sravai,9,0.8,Name/epithet requiring verification,proper_noun,which one is born and days of celebration of the birth of Hari (the eighth day in the dark half of S...,Part 7,Page 313,7.2,S
Sriparvata,9,0.8,Name/epithet requiring verification,divine_epithet,"Coutal route -+ Mahlnadi -+ Japnnltha Purl -+ Sfrilhlcala -+ crossed Godlvari➔M•IIV-hl? _,. KrMI-+ S...",Part 4,Page 179,7.2,S
Sahasrak,9,0.8,Name/epithet requiring verification,divine_epithet,rownish'). 176. Siddha Yoginis worship a Linga made of $rrkNJ(l(Ja ('sandalwood') and the name is Sa...,Part 2,Page 123,7.2,Sa
Sahasrarjuna,9,0.8,Name/epithet requiring verification,proper_noun,"Sacchiidras 1035, 1038 Sacred ash 17 4 Sadasiva 811 Sadhyas I 080 Sahadeva 294 Sahasrakµ 434 Sahasra...",Part 18,Page 479,7.2,Sa
Sarmi,9,0.8,Name/epithet requiring verification,sacred_place,ndaPlutpa in the city of Vidarbha was Sulqti by name. At the instance of a Brlhmar)a named Candra Sa...,Part 6,Page 93,7.2,Sa
Suvela,9,0.8,Name/epithet requiring verification,divine_epithet,"y Rivana • Early 10 the full-moon night, after the sun had set, 0 Brihmana~. Rima climbed on the Suv...",Part 8,Page 300,7.2,S
Sumedhas,9,0.8,Name/epithet requiring verification,divine_epithet,"e of Yojanas. It is splen• did and full of nectar always. 0 great goddess, he summoned the porter Su...",Part 19,Page 150,7.2,S
Sadhyamrta,9,0.8,Name/epithet requiring verification,divine_epithet,arivati. 91-96. Again he continued to sport with her in the divine abode like a Deva. That Tirtha Sa...,Part 8,Page 192,7.2,Sa
Svahi,9,0.8,Name/epithet requiring verification,divine_epithet,he daughter of Varw:ia and I am the leader of Serpents. You are Rohii;u and I am the Moon. You are S...,Part 3,Page 176,7.2,S
Candrahasa,9,0.8,Name/epithet requiring verification,divine_epithet,Lord in the form of greatest bliss (Atman) abiding in the body itself. Undoubtedly one attains in Ca...,Part 15,Page 48,7.2,Cha
Sweets,12,0.6,Name/epithet requiring verification,proper_noun,"in Vai.fvadftla: Nqpiva, Kodrava, Mqa, Kaliya and Cal)aka (various kinds of grains and lentils). Swe...",Part 10,Page 397,7.199999999999999,S
Chennai,12,0.6,Name/epithet requiring verification,proper_noun,"400 026 2S6, 9th Main III Block, Jayanagar, Bangalore 560 011 120 Royapettah High Road, Mylapore. Ch...",Part 19,Page 7,7.199999999999999,Che
Sandipani,12,0.6,Name/epithet requiring verification,proper_noun,st interest? I wish that the preceptor arrives soon. I wish to stay here itself.' In the meantime Sa...,Part 12,Page 253,7.199999999999999,Sa
SEVENTYFOUR,10,0.7,Name/epithet requiring verification,divine_epithet,"whiteness, it is called Sai;icja Tirtha. It is adored by all the three world. CHAPTER TWO HUNDRED SE...",Part 20,Page 265,7.0,Se
Sinti,11,0.6,Name/epithet requiring verification,proper_noun,"Sariljfii, 91 Santi, 1 os, 131, 135 Sinti and Sumangali, 186 Santi installed as Kulamitrki, 108 Sint...",Part 9,Page 417,6.6,S
Sarpa,11,0.6,Name/epithet requiring verification,proper_noun,"Sarayii 394 Sarkara 1018 Sirkava 871 Sannitiha 249, 251, 636 Sarmitf.hi Tirtha 239, 251, 258 Sarpa 1...",Part 18,Page 480,6.6,Sa
Camatkira,8,0.8,Name/epithet requiring verification,divine_epithet,"so tell me about the goddess. The people said: 6. 0 Brihmal)a, there is Lord Siirya installed in Cam...",Part 17,Page 254,6.4,Cha
Cakrin,8,0.8,Name/epithet requiring verification,divine_epithet,"ing, there shall be loss of our penance thereby, this is mentioned by the Self-born Lord. 31. A Cakr...",Part 18,Page 98,6.4,Cha
Subihu,8,0.8,Name/epithet requiring verification,divine_epithet,"ord who guarded the sacrifice of Visvamitra. Bow to you who conquered Marica, to the lord who slew S...",Part 8,Page 303,6.4,S
Silva,8,0.8,Name/epithet requiring verification,proper_noun,I.ii.8.28-38 77 28. If a single (i.e. three in a cluster) unbroken .Silva leaf is placed on the head...,Part 2,Page 83,6.4,S
Stotra,8,0.8,Name/epithet requiring verification,divine_epithet,"ect from all dangers like her own son, a devotee who devoutly eulogizes CaJ}(Jiki by means of this S...",Part 19,Page 386,6.4,S
Svarloka,8,0.8,Name/epithet requiring verification,divine_epithet,"huva and other Manus, and huinan beings. 48. Then being satisfied, he created for their residence Sv...",Part 7,Page 324,6.4,S
Surendra,8,0.8,Name/epithet requiring verification,divine_epithet,"g, because his speech was choked on account of sadness. On coming to know of it, Dhitar,a spoke to S...",Part 7,Page 133,6.4,S
Sumeru,8,0.8,Name/epithet requiring verification,divine_epithet,"as, Gandharvas and celestial damsels. 14. He is worthy of being honoured by great sages more than Su...",Part 3,Page 113,6.4,S
